Seq,Form,Time_UTC,Run_ID,NAVAREA,Warning_ID,Type,PSN_Lat,PSN_Lon,Dist_NM,Band,Plotted,Source_Kind,Source_URL,Status,Notes
1,NS-01,2026-03-09T01:43:11Z,20260309_014311Z,IV,NAVAREA IV 120/26,AREA,18.616667,-80.298333,685.2,AMBER,NO,MANUAL,,OK,
2,NS-01,2026-03-09T01:47:27Z,20260309_014727Z,IV,NAVAREA IV 120/26,AREA,18.616667,-80.298333,13.0,RED,NO,MANUAL,,OK,
