LINE_AGGREGATE

10,21.940,N,060,36.280,W,1,3,2,
10,22.460,N,060,36.160,W,1,3,2,
10,22.430,N,060,36.020,W,1,3,2,
10,21.900,N,060,36.150,W,1,3,2,
10,00.040,N,060,18.810,W,1,3,2,
10,00.130,N,060,18.700,W,1,3,2,
09,59.680,N,060,18.380,W,1,3,2,
09,59.610,N,060,18.490,W,1,3,2,
END
