31,17.774,N,077,07.863,W,1,1,5,
31,18.089,N,077,07.665,W,1,1,5,
31,16.829,N,077,07.665,W,3,1,2,
31,16.829,N,077,07.994,W,1,1,5,
31,16.829,N,077,07.336,W,3,1,2,
31,16.829,N,077,07.007,W,1,1,5,
31,18.089,N,077,05.691,W,3,1,2,
31,18.089,N,077,07.007,W,1,1,5,
31,16.829,N,077,05.691,W,3,1,2,
31,17.837,N,077,05.691,W,1,1,5,
31,18.089,N,077,05.362,W,1,1,5,
31,18.089,N,077,04.638,W,1,1,5,
31,17.774,N,077,04.375,W,1,1,5,
31,16.829,N,077,05.691,W,1,1,5,
31,16.829,N,077,04.375,W,3,1,2,
31,17.900,N,077,03.124,W,1,1,5,
31,18.089,N,077,03.388,W,1,1,5,
31,17.837,N,077,04.111,W,1,1,5,
31,17.333,N,077,04.375,W,1,1,5,
31,16.829,N,077,04.111,W,1,1,5,
31,16.829,N,077,03.388,W,1,1,5,
31,17.207,N,077,03.124,W,1,1,5,
31,17.522,N,077,03.388,W,1,1,5,
31,17.522,N,077,04.177,W,3,1,2,
31,16.829,N,077,03.059,W,1,1,5,
31,18.089,N,077,01.742,W,3,1,2,
31,18.089,N,077,03.059,W,1,1,5,
31,16.829,N,077,01.742,W,3,1,2,
31,16.829,N,077,01.150,W,1,1,5,
31,16.829,N,077,01.019,W,3,1,2,
31,16.829,N,076,58.320,W,1,1,5,
31,18.089,N,076,58.320,W,1,1,5,
31,18.089,N,076,57.333,W,1,1,5,
31,17.774,N,076,57.070,W,1,1,5,
31,17.459,N,076,57.333,W,1,1,5,
31,17.459,N,076,58.320,W,3,1,2,
31,17.459,N,076,58.320,W,1,1,5,
31,16.829,N,076,57.004,W,3,1,2,
31,16.829,N,076,56.807,W,1,1,5,
31,16.829,N,076,55.885,W,1,1,5,
31,17.459,N,076,55.688,W,1,1,5,
31,18.089,N,076,55.885,W,1,1,5,
31,18.089,N,076,56.807,W,1,1,5,
31,17.459,N,076,57.004,W,1,1,5,
31,16.829,N,076,56.807,W,3,1,2,
31,18.026,N,076,54.372,W,1,1,5,
31,18.089,N,076,54.964,W,1,1,5,
31,17.774,N,076,55.556,W,1,1,5,
31,17.459,N,076,55.688,W,1,1,5,
31,17.144,N,076,55.556,W,1,1,5,
31,16.829,N,076,54.964,W,1,1,5,
31,16.892,N,076,54.372,W,3,1,2,
31,16.829,N,076,54.372,W,1,1,5,
31,18.089,N,076,54.372,W,3,1,2,
31,18.089,N,076,53.056,W,1,1,5,
31,17.459,N,076,54.372,W,1,1,5,
31,16.829,N,076,53.056,W,3,1,2,
31,18.089,N,076,51.740,W,1,1,5,
31,18.089,N,076,53.056,W,1,1,5,
31,16.829,N,076,53.056,W,1,1,5,
31,16.829,N,076,51.740,W,3,1,2,
31,17.459,N,076,53.056,W,1,1,5,
31,17.459,N,076,52.134,W,3,1,2,
31,18.089,N,076,51.740,W,1,1,5,
31,18.089,N,076,50.423,W,3,1,2,
31,18.089,N,076,51.081,W,1,1,5,
31,16.829,N,076,51.081,W,3,1,2,
31,16.829,N,076,50.423,W,1,1,5,
31,18.089,N,076,49.107,W,3,1,2,
31,18.089,N,076,50.423,W,1,1,5,
31,16.829,N,076,49.107,W,3,1,2,
31,18.089,N,076,49.107,W,1,1,5,
31,16.829,N,076,49.107,W,1,1,5,
31,16.829,N,076,47.791,W,3,1,2,
31,16.829,N,076,47.791,W,1,1,5,
31,18.089,N,076,47.133,W,1,1,5,
31,16.829,N,076,46.475,W,3,1,2,
31,17.459,N,076,47.462,W,1,1,5,
31,17.459,N,076,46.804,W,3,1,2,
31,18.089,N,076,46.475,W,1,1,5,
31,17.081,N,076,46.475,W,1,1,5,
31,16.829,N,076,46.212,W,1,1,5,
31,16.829,N,076,45.422,W,1,1,5,
31,17.081,N,076,45.159,W,1,1,5,
31,18.089,N,076,45.159,W,3,1,2,
31,16.829,N,076,45.159,W,1,1,5,
31,18.089,N,076,45.159,W,1,1,5,
31,16.829,N,076,43.843,W,1,1,5,
31,18.089,N,076,43.843,W,3,1,2,
31,18.026,N,076,42.526,W,1,1,5,
31,18.089,N,076,43.119,W,1,1,5,
31,17.774,N,076,43.711,W,1,1,5,
31,17.459,N,076,43.843,W,1,1,5,
31,17.144,N,076,43.711,W,1,1,5,
31,16.829,N,076,43.119,W,1,1,5,
31,16.892,N,076,42.526,W,3,1,2,
31,16.829,N,076,42.526,W,1,1,5,
31,18.089,N,076,42.526,W,3,1,2,
31,16.829,N,076,41.210,W,1,1,5,
31,18.089,N,076,41.210,W,3,1,2,
31,17.459,N,076,42.526,W,1,1,5,
31,17.459,N,076,41.210,W,1,1,5,
END
// NNNN

// [WARNING_ID: NAVAREA IV 219/26(GEN).]
// [BLOCK_ROLE: TEXT]
// [TEXT_RENDER: VERTEX_STROKE]
// [TEXT: IV 219/26(GEN). UNCLASSIFIED]
// [TEXT_OBJECT_KIND: LINE]
// [TEXT_CHAR_WIDTH_NM: 0.7]
// [TEXT_CHAR_HEIGHT_NM: 1.085]
// [TEXT_CHAR_SPACING_NM: 0.24]
// [TEXT_LINE_TYPE: 1]
// [TEXT_WIDTH: 1]
// [TEXT_COLOR_NO: 5]
// [CONNECTOR_LINE_TYPE: 3]
// [CONNECTOR_WIDTH: 1]
// [CONNECTOR_COLOR_NO: 2]
LINE_AGGREGATE

47,09.685,N,058,33.265,W,1,1,5,
47,09.685,N,058,31.883,W,3,1,2,
47,09.685,N,058,32.574,W,1,1,5,
47,08.600,N,058,32.574,W,3,1,2,
47,08.600,N,058,33.265,W,1,1,5,
47,08.600,N,058,31.883,W,3,1,2,
47,09.685,N,058,31.883,W,1,1,5,
47,08.600,N,058,31.192,W,1,1,5,
47,09.685,N,058,30.502,W,3,1,2,
47,09.468,N,058,28.291,W,1,1,5,
47,09.685,N,058,27.945,W,1,1,5,
47,09.685,N,058,27.185,W,1,1,5,
47,09.414,N,058,26.909,W,1,1,5,
47,08.600,N,058,28.291,W,1,1,5,
47,08.600,N,058,26.909,W,3,1,2,
47,09.414,N,058,26.425,W,1,1,5,
47,09.685,N,058,26.218,W,1,1,5,
47,08.600,N,058,26.218,W,3,1,2,
47,08.600,N,058,26.564,W,1,1,5,
47,08.600,N,058,25.873,W,3,1,2,
47,09.088,N,058,24.353,W,1,1,5,
47,09.088,N,058,25.251,W,1,1,5,
47,09.359,N,058,25.527,W,1,1,5,
47,09.685,N,058,25.251,W,1,1,5,
47,09.685,N,058,24.422,W,1,1,5,
47,09.359,N,058,24.145,W,1,1,5,
47,08.817,N,058,24.422,W,1,1,5,
47,08.600,N,058,24.767,W,1,1,5,
47,08.709,N,058,25.389,W,3,1,2,
47,08.600,N,058,24.007,W,1,1,5,
47,09.685,N,058,22.902,W,3,1,2,
47,09.468,N,058,22.764,W,1,1,5,
47,09.685,N,058,22.418,W,1,1,5,
47,09.685,N,058,21.658,W,1,1,5,
47,09.414,N,058,21.382,W,1,1,5,
47,08.600,N,058,22.764,W,1,1,5,
47,08.600,N,058,21.382,W,3,1,2,
47,09.522,N,058,20.069,W,1,1,5,
47,09.685,N,058,20.346,W,1,1,5,
47,09.468,N,058,21.106,W,1,1,5,
47,09.034,N,058,21.382,W,1,1,5,
47,08.600,N,058,21.106,W,1,1,5,
47,08.600,N,058,20.346,W,1,1,5,
47,08.925,N,058,20.069,W,1,1,5,
47,09.197,N,058,20.346,W,1,1,5,
47,09.197,N,058,21.175,W,3,1,2,
47,08.600,N,058,20.000,W,1,1,5,
47,09.685,N,058,18.618,W,3,1,2,
47,09.685,N,058,20.000,W,1,1,5,
47,08.600,N,058,18.618,W,3,1,2,
47,09.631,N,058,17.237,W,1,1,5,
47,09.685,N,058,17.858,W,1,1,5,
47,09.414,N,058,18.480,W,1,1,5,
47,09.142,N,058,18.618,W,1,1,5,
47,08.871,N,058,18.480,W,1,1,5,
47,08.600,N,058,17.858,W,1,1,5,
47,08.654,N,058,17.237,W,1,1,5,
47,09.088,N,058,17.237,W,1,1,5,
47,09.088,N,058,17.720,W,3,1,2,
47,09.685,N,058,15.855,W,1,1,5,
47,09.685,N,058,17.237,W,1,1,5,
47,08.600,N,058,17.237,W,1,1,5,
47,08.600,N,058,15.855,W,3,1,2,
47,09.142,N,058,17.237,W,1,1,5,
47,09.142,N,058,16.269,W,3,1,2,
47,08.600,N,058,15.855,W,1,1,5,
47,09.685,N,058,15.855,W,1,1,5,
47,08.600,N,058,14.473,W,1,1,5,
47,09.685,N,058,14.473,W,3,1,2,
47,08.600,N,058,14.473,W,1,1,5,
47,09.685,N,058,13.091,W,3,1,2,
47,09.685,N,058,14.473,W,1,1,5,
47,08.600,N,058,13.091,W,3,1,2,
47,08.600,N,058,12.470,W,1,1,5,
47,08.600,N,058,12.331,W,3,1,2,
47,09.685,N,058,09.499,W,1,1,5,
47,08.817,N,058,09.499,W,1,1,5,
47,08.600,N,058,09.222,W,1,1,5,
47,08.600,N,058,08.393,W,1,1,5,
47,08.817,N,058,08.117,W,1,1,5,
47,09.685,N,058,08.117,W,3,1,2,
47,08.600,N,058,08.117,W,1,1,5,
47,09.685,N,058,08.117,W,1,1,5,
47,08.600,N,058,06.735,W,1,1,5,
47,09.685,N,058,06.735,W,3,1,2,
47,09.631,N,058,05.354,W,1,1,5,
47,09.685,N,058,05.975,W,1,1,5,
47,09.414,N,058,06.597,W,1,1,5,
47,09.142,N,058,06.735,W,1,1,5,
47,08.871,N,058,06.597,W,1,1,5,
47,08.600,N,058,05.975,W,1,1,5,
47,08.654,N,058,05.354,W,3,1,2,
47,09.685,N,058,05.354,W,1,1,5,
47,08.600,N,058,05.354,W,1,1,5,
47,08.600,N,058,03.972,W,3,1,2,
47,08.600,N,058,03.972,W,1,1,5,
47,09.685,N,058,03.281,W,1,1,5,
47,08.600,N,058,02.590,W,3,1,2,
47,09.142,N,058,03.626,W,1,1,5,
47,09.142,N,058,02.936,W,3,1,2,
47,09.576,N,058,01.208,W,1,1,5,
47,09.685,N,058,01.692,W,1,1,5,
47,09.468,N,058,02.314,W,1,1,5,
47,09.142,N,058,01.554,W,1,1,5,
47,08.871,N,058,01.277,W,1,1,5,
47,08.600,N,058,01.761,W,1,1,5,
47,08.709,N,058,02.590,W,3,1,2,
47,09.576,N,057,59.827,W,1,1,5,
47,09.685,N,058,00.310,W,1,1,5,
47,09.468,N,058,00.932,W,1,1,5,
47,09.142,N,058,00.172,W,1,1,5,
47,08.871,N,057,59.896,W,1,1,5,
47,08.600,N,058,00.379,W,1,1,5,
47,08.709,N,058,01.208,W,3,1,2,
47,09.685,N,057,59.827,W,1,1,5,
47,09.685,N,057,58.445,W,3,1,2,
47,09.685,N,057,59.136,W,1,1,5,
47,08.600,N,057,59.136,W,3,1,2,
47,08.600,N,057,59.827,W,1,1,5,
47,08.600,N,057,58.445,W,3,1,2,
47,08.600,N,057,58.445,W,1,1,5,
47,09.685,N,057,58.445,W,1,1,5,
47,09.685,N,057,57.063,W,3,1,2,
47,09.142,N,057,58.445,W,1,1,5,
47,09.142,N,057,57.478,W,3,1,2,
47,09.685,N,057,57.063,W,1,1,5,
47,09.685,N,057,55.681,W,3,1,2,
47,09.685,N,057,56.372,W,1,1,5,
47,08.600,N,057,56.372,W,3,1,2,
47,08.600,N,057,57.063,W,1,1,5,
47,08.600,N,057,55.681,W,3,1,2,
47,09.685,N,057,54.300,W,1,1,5,
47,09.685,N,057,55.681,W,1,1,5,
47,08.600,N,057,55.681,W,1,1,5,
47,08.600,N,057,54.300,W,3,1,2,
47,09.142,N,057,55.681,W,1,1,5,
47,09.142,N,057,54.714,W,3,1,2,
47,08.600,N,057,54.300,W,1,1,5,
47,09.685,N,057,54.300,W,3,1,2,
47,09.685,N,057,54.300,W,1,1,5,
47,09.522,N,057,53.332,W,1,1,5,
47,09.142,N,057,52.987,W,1,1,5,
47,08.763,N,057,53.332,W,1,1,5,
47,08.600,N,057,54.300,W,1,1,5,
END
// NNNN
