LINE_AGGREGATE
31,57.000,N,077,01.000,W,1,2,2,
32,23.000,N,076,52.000,W,1,2,2,
33,08.000,N,075,40.000,W,1,2,2,
33,28.000,N,074,58.000,W,1,2,2,
33,19.000,N,074,46.000,W,1,2,2,
32,36.000,N,075,02.000,W,1,2,2,
31,51.000,N,076,13.000,W,1,2,2,
31,41.000,N,076,43.000,W,1,2,2,
28,39.690,N,080,38.170,W,1,2,2,
28,55.000,N,080,20.000,W,1,2,2,
28,46.000,N,080,09.000,W,1,2,2,
28,28.660,N,080,32.150,W,1,2,2,
31,57.000,N,077,01.000,W,1,2,2,
END
