LINE_AGGREGATE
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
26,16.840,N,093,43.190,W,1,2,3,
27,10.610,N,093,43.610,W,1,2,3,
END
LINE_AGGREGATE
27,10.610,N,093,43.610,W,1,2,3,
27,09.780,N,092,43.320,W,1,2,3,
26,31.390,N,091,08.890,W,1,2,3,
25,52.000,N,091,09.590,W,1,2,3,
25,37.220,N,091,30.330,W,1,2,3,
25,37.740,N,092,46.300,W,1,2,3,
25,45.670,N,093,01.290,W,1,2,3,
